"","Latitud","Longitud"
"238",12.285,76.8871
"239",12.2858,76.883
"240",12.285,76.8871
"241",12.285,76.8871
"242",12.285,76.8871
"243",12.285,76.8871
"244",12.285,76.8871
"245",12.285,76.8871
"246",12.285,76.8871
"247",12.285,76.8871
"248",12.2869,76.883
"249",12.285,76.8871
"250",12.285,76.8871
"251",12.285,76.8871
"252",12.285,76.8871
"253",12.285,76.8871
"254",12.285,76.8871
"255",12.285,76.8871
"256",12.285,76.8871
"257",12.285,76.8871
"258",12.285,76.8871
"259",12.285,76.8871
"260",12.2858,76.883
"261",12.285,76.8871
"262",12.285,76.8871
"263",12.285,76.8871
"264",12.2809,76.882
"265",12.2858,76.883
"266",12.285,76.8871
"267",12.285,76.8871
"268",12.285,76.8871
"269",12.285,76.8871
"270",12.285,76.8871
"271",12.2858,76.883
"272",12.285,76.8871
"273",12.285,76.8871
"274",12.285,76.8871
"275",12.285,76.8871
"276",12.2858,76.883
"277",12.285,76.8871
"278",12.285,76.8871
"279",12.285,76.8871
"280",12.285,76.8871
"281",12.285,76.8871
"282",12.285,76.8871
"283",12.285,76.8871
"284",12.285,76.8871
"285",12.285,76.8871
"286",12.285,76.8871
"287",12.285,76.8871
"288",12.285,76.8871
"289",12.285,76.8871
"290",12.285,76.8871
"291",12.285,76.8871
"292",12.2853,76.88
"293",12.285,76.8871
"294",12.285,76.8871
"295",12.2853,76.88
"296",12.285,76.8871
"297",12.285,76.8871
"298",12.285,76.8871
"299",12.285,76.8871
"300",12.285,76.8871
"301",12.285,76.8871
"302",12.285,76.8871
"303",12.285,76.8871
"304",12.285,76.8871
"305",12.285,76.8871
"306",12.285,76.8871
"307",12.285,76.8871
"308",12.285,76.8871
"309",12.285,76.8871
"310",12.285,76.8871
"311",12.285,76.8871
"312",12.285,76.8871
"313",12.285,76.8871
"314",12.285,76.8871
"315",12.285,76.8871
"316",12.285,76.8871
"317",12.285,76.8871
"318",12.285,76.8871
"319",12.285,76.8871
"320",12.285,76.8871
"321",12.285,76.8871
"322",12.285,76.8871
"323",12.285,76.8871
"324",12.285,76.8871
"325",12.2853,76.88
"326",12.285,76.8871
"327",12.285,76.8871
"328",12.285,76.8871
"329",12.285,76.8871
"330",12.285,76.8871
"331",12.285,76.8871
"332",12.2853,76.88
"333",12.285,76.8871
"334",12.285,76.8871
"335",12.285,76.8871
"336",12.285,76.8871
"337",12.285,76.8871
"338",12.285,76.8871
"339",12.285,76.8871
"340",12.285,76.8871
"341",12.285,76.8871
"342",12.285,76.8871
"343",12.285,76.8871
"344",12.285,76.8871
"345",12.285,76.8871
"346",12.285,76.8871
"347",12.285,76.8871
"348",12.285,76.8871
"349",12.285,76.8871
"350",12.285,76.8871
"351",12.2853,76.88
"352",12.285,76.8871
"353",12.285,76.8871
"354",12.285,76.8871
"355",12.285,76.8871
"356",12.285,76.8871
"357",12.285,76.8871
"358",12.285,76.8871
"359",12.285,76.8871
"360",12.2821,76.883
"361",12.2852,76.885
"362",12.285,76.8871
"363",12.285,76.8871
"364",12.285,76.8871
"365",12.285,76.8871
"366",12.285,76.8871
"367",12.285,76.8871
"368",12.285,76.8871
"369",12.285,76.8871
"370",12.285,76.8871
"371",12.285,76.8871
"372",12.285,76.8871
"373",12.285,76.8871
"374",12.285,76.8871
"375",12.285,76.8871
"376",12.285,76.8871
"377",12.285,76.8871
"378",12.285,76.8871
"379",12.285,76.8871
"380",12.285,76.8871
"381",12.285,76.8871
"382",12.285,76.8871
"383",12.285,76.8871
"384",12.285,76.8871
"385",12.285,76.8871
"386",12.285,76.8871
"387",12.285,76.8871
"388",12.285,76.8871
"389",12.285,76.8871
"390",12.285,76.8871
"391",12.285,76.8871
"392",12.285,76.8871
"393",12.285,76.8871
"394",12.285,76.8871
"395",12.285,76.8871
"396",12.285,76.8871
"397",12.285,76.8871
"398",12.285,76.8871
"399",12.285,76.8871
"400",12.285,76.8871
"401",12.285,76.8871
"402",12.285,76.8871
"403",12.285,76.8871
"404",12.285,76.8871
"405",12.285,76.8871
"406",12.285,76.8871
"407",12.285,76.8871
"408",12.2853,76.88
"409",12.285,76.8871
"410",12.285,76.8871
"411",12.285,76.8871
"412",12.285,76.8871
"413",12.285,76.8871
"414",12.285,76.8871
"415",12.285,76.8871
"416",12.285,76.8871
"417",12.285,76.8871
"418",12.285,76.8871
"419",12.285,76.8871
"420",12.285,76.8871
"421",12.285,76.8871
"422",12.285,76.8871
"423",12.285,76.8871
"424",12.285,76.8871
"425",12.285,76.8871
"426",12.285,76.8871
"427",12.285,76.8871
"428",12.2853,76.88
"429",12.285,76.8871
"430",12.285,76.8871
"431",12.285,76.8871
"432",12.285,76.8871
"433",12.285,76.8871
"434",12.285,76.8871
"435",12.285,76.8871
"436",12.285,76.8871
"437",12.2853,76.88
"438",12.2853,76.88
"439",12.285,76.8871
"440",12.285,76.8871
"441",12.285,76.8871
"442",12.285,76.8871
"443",12.285,76.8871
"444",12.285,76.8871
"445",12.285,76.8871
"446",12.285,76.8871
"447",12.285,76.8871
"448",12.285,76.8871
"449",12.285,76.8871
"450",12.285,76.8871
"451",12.285,76.8871
"452",12.285,76.8871
"453",12.285,76.8871
"454",12.285,76.8871
"455",12.285,76.8871
"456",12.285,76.8871
"457",12.285,76.8871
"458",12.285,76.8871
"459",12.285,76.8871
"460",12.285,76.8871
"461",12.285,76.8871
"462",12.285,76.8871
"463",12.285,76.8871
"464",12.285,76.8871
"465",12.285,76.8871
"466",12.285,76.8871
"467",12.285,76.8871
"468",12.285,76.8871
"469",12.285,76.8871
"470",12.285,76.8871
"471",12.285,76.8871
"472",12.285,76.8871
"473",12.285,76.8871
"474",12.285,76.8871
"475",12.285,76.8871
"476",12.285,76.8871
"477",12.285,76.8871
"478",12.285,76.8871
"479",12.285,76.8871
"480",12.285,76.8871
"481",12.285,76.8871
"482",12.285,76.8871
"483",12.285,76.8871
"484",12.285,76.8871
"485",12.285,76.8871
"486",12.285,76.8871
"487",12.285,76.8871
"488",12.285,76.8871
"489",12.285,76.8871
"490",12.285,76.8871
"491",12.285,76.8871
"492",12.285,76.8871
"493",12.285,76.8871
"494",12.2871,76.883
"495",12.285,76.8871
"496",12.285,76.8871
"497",12.285,76.8871
"498",12.285,76.8871
"499",12.285,76.8871
"500",12.285,76.8871
"501",12.285,76.8871
"502",12.285,76.8871
"503",12.285,76.8871
"504",12.285,76.8871
"505",12.285,76.8871
"506",12.285,76.8871
"507",12.285,76.8871
"508",12.285,76.8871
"509",12.285,76.8871
"510",12.285,76.8871
"511",12.285,76.8871
"512",12.285,76.8871
"513",12.285,76.8871
"514",12.285,76.8871
"515",12.285,76.8871
"516",12.285,76.8871
"517",12.285,76.8871
"518",12.285,76.8871
"519",12.285,76.8871
"520",12.285,76.8871
"521",12.285,76.8871
"522",12.285,76.8871
"523",12.285,76.8871
"524",12.285,76.8871
"525",12.285,76.8871
"526",12.285,76.8871
"527",12.285,76.8871
"528",12.285,76.8871
"529",12.285,76.8871
"530",12.285,76.8871
"531",12.285,76.8871
"532",12.285,76.8871
"533",12.285,76.8871
"534",12.285,76.8871
"535",12.285,76.8871
"536",12.2853,76.88
"537",12.285,76.8871
"538",12.285,76.8871
"539",12.285,76.8871
"540",12.285,76.8871
"541",12.285,76.8871
"542",12.285,76.8871
"543",12.285,76.8871
"544",12.285,76.8871
"545",12.285,76.8871
"546",12.285,76.8871
"547",12.285,76.8871
"548",12.285,76.8871
"549",12.285,76.8871
"550",12.285,76.8871
"551",12.285,76.8871
"552",12.285,76.8871
"553",12.285,76.8871
"554",12.285,76.8871
"555",12.285,76.8871
"556",12.285,76.8871
"557",12.285,76.8871
"558",12.285,76.8871
"559",12.285,76.8871
"560",12.2858,76.883
"561",12.285,76.8871
"562",12.285,76.8871
"563",12.285,76.8871
"564",12.2856,76.883
"565",12.285,76.8871
"566",12.285,76.8871
"567",12.285,76.8871
"568",12.285,76.8871
"569",12.285,76.8871
"570",12.285,76.8871
"571",12.285,76.8871
"572",12.285,76.8871
"573",12.2858,76.883
"574",12.285,76.8871
"575",12.2858,76.883
"576",12.2856,76.883
"577",12.285,76.8871
"578",12.285,76.8871
"579",12.285,76.8871
"580",12.285,76.8871
"581",12.285,76.8871
"582",12.2858,76.883
"583",12.285,76.8871
"584",12.2858,76.883
"585",12.285,76.8871
"586",12.285,76.8871
"587",12.285,76.8871
"588",12.285,76.8871
"589",12.285,76.8871
"590",12.2853,76.88
"591",12.285,76.8871
"592",12.285,76.8871
"593",12.285,76.8871
"594",12.285,76.8871
"595",12.285,76.8871
"596",12.285,76.8871
"597",12.2858,76.883
"598",12.285,76.8871
"599",12.285,76.8871
"600",12.285,76.8871
"601",12.285,76.8871
"602",12.2853,76.88
"603",12.2853,76.88
"604",12.2858,76.883
"605",12.285,76.8871
"606",12.285,76.8871
"607",12.285,76.8871
"608",12.2858,76.883
"609",12.285,76.8871
"610",12.2858,76.883
"611",12.2856,76.883
"612",12.285,76.8871
"613",12.285,76.8871
"614",12.285,76.8871
"615",12.2858,76.883
"616",12.2821,76.883
"617",12.285,76.8871
"618",12.2858,76.883
"619",12.2858,76.883
"620",12.285,76.8871
"621",12.285,76.8871
"622",12.285,76.8871
"623",12.285,76.8871
"624",12.285,76.8871
"625",12.285,76.8871
"626",12.285,76.8871
"627",12.285,76.8871
"628",12.285,76.8871
"629",12.285,76.8871
"630",12.285,76.8871
"631",12.285,76.8871
"632",12.285,76.8871
"633",12.285,76.8871
"634",12.285,76.8871
"635",12.285,76.8871
"636",12.285,76.8871
"637",12.285,76.8871
"638",12.285,76.8871
"639",12.285,76.8871
"640",12.285,76.8871
"641",12.285,76.8871
"642",12.2853,76.88
"643",12.285,76.8871
"644",12.285,76.8871
"645",12.285,76.8871
"646",12.285,76.8871
"647",12.285,76.8871
"648",12.285,76.8871
"649",12.285,76.8871
"650",12.285,76.8871
"651",12.285,76.8871
"652",12.285,76.8871
"653",12.285,76.8871
"654",12.285,76.8871
"655",12.285,76.8871
"656",12.285,76.8871
"657",12.285,76.8871
"658",12.285,76.8871
"659",12.285,76.8871
"660",12.285,76.8871
"661",12.285,76.8871
"662",12.285,76.8871
"663",12.285,76.8871
"664",12.285,76.8871
"665",12.285,76.8871
"666",12.285,76.8871
"667",12.285,76.8871
"668",12.285,76.8871
"669",12.285,76.8871
"670",12.285,76.8871
"671",12.285,76.8871
"672",12.285,76.8871
"673",12.285,76.8871
"674",12.285,76.8871
"675",12.285,76.8871
"676",12.285,76.8871
"677",12.285,76.8871
"678",12.285,76.8871
"679",12.285,76.8871
"680",12.285,76.8871
"681",12.285,76.8871
"682",12.285,76.8871
"683",12.285,76.8871
"684",12.285,76.8871
"685",12.285,76.8871
"686",12.285,76.8871
"687",12.285,76.8871
"688",12.285,76.8871
"689",12.285,76.8871
"690",12.285,76.8871
"691",12.285,76.8871
"692",12.285,76.8871
"693",12.285,76.8871
"694",12.285,76.8871
"695",12.2853,76.88
"696",12.285,76.8871
"697",12.285,76.8871
"698",12.285,76.8871
"699",12.285,76.8871
"700",12.285,76.8871
"701",12.285,76.8871
"702",12.285,76.8871
"703",12.285,76.8871
"704",12.285,76.8871
"705",12.285,76.8871
"706",12.285,76.8871
"707",12.285,76.8871
"708",12.285,76.8871
"709",12.285,76.8871
"710",12.285,76.8871
"711",12.285,76.8871
"712",12.285,76.8871
"713",12.285,76.8871
"714",12.285,76.8871
"715",12.285,76.8871
"716",12.285,76.8871
"717",12.285,76.8871
"718",12.285,76.8871
"719",12.285,76.8871
"720",12.285,76.8871
"721",12.285,76.8871
"722",12.285,76.8871
"723",12.285,76.8871
"724",12.285,76.8871
"725",12.285,76.8871
"726",12.285,76.8871
"727",12.285,76.8871
"728",12.285,76.8871
"729",12.285,76.8871
"730",12.285,76.8871
"731",12.2853,76.88
"732",12.285,76.8871
"733",12.285,76.8871
"734",12.285,76.8871
"735",12.285,76.8871
"736",12.285,76.8871
"737",12.285,76.8871
"738",12.285,76.8871
"739",12.285,76.8871
"740",12.285,76.8871
"741",12.285,76.8871
"742",12.285,76.8871
"743",12.285,76.8871
"744",12.285,76.8871
"745",12.285,76.8871
"746",12.285,76.8871
"747",12.285,76.8871
"748",12.285,76.8871
"749",12.285,76.8871
"750",12.285,76.8871
"751",12.285,76.8871
"752",12.285,76.8871
"753",12.285,76.8871
"754",12.285,76.8871
"755",12.285,76.8871
"756",12.285,76.8871
"757",12.285,76.8871
"758",12.285,76.8871
"759",12.285,76.8871
"760",12.285,76.8871
"761",12.285,76.8871
"762",12.285,76.8871
"763",12.285,76.8871
"764",12.285,76.8871
"765",12.285,76.8871
"766",12.285,76.8871
"767",12.285,76.8871
"768",12.285,76.8871
"769",12.285,76.8871
"770",12.285,76.8871
"771",12.285,76.8871
"772",12.285,76.8871
"773",12.285,76.8871
"774",12.285,76.8871
"775",12.285,76.8871
"776",12.285,76.8871
"777",12.285,76.8871
"778",12.285,76.8871
"779",12.285,76.8871
"780",12.285,76.8871
"781",12.285,76.8871
"782",12.285,76.8871
"783",12.285,76.8871
"784",12.285,76.8871
"785",12.285,76.8871
"786",12.285,76.8871
"787",12.285,76.8871
"788",12.285,76.8871
"789",12.285,76.8871
"790",12.285,76.8871
"791",12.285,76.8871
"792",12.285,76.8871
"793",12.285,76.8871
"794",12.285,76.8871
"795",12.285,76.8871
"796",12.285,76.8871
"797",12.285,76.8871
"798",12.285,76.8871
"799",12.285,76.8871
"800",12.285,76.8871
"801",12.285,76.8871
"802",12.285,76.8871
"803",12.285,76.8871
"804",12.285,76.8871
"805",12.285,76.8871
"806",12.285,76.8871
"807",12.285,76.8871
"808",12.2853,76.88
"809",12.285,76.8871
"810",12.285,76.8871
"811",12.285,76.8871
"812",12.285,76.8871
"813",12.285,76.8871
"814",12.285,76.8871
"815",12.285,76.8871
"816",12.285,76.8871
"817",12.285,76.8871
"818",12.285,76.8871
"819",12.285,76.8871
"820",12.285,76.8871
"821",12.285,76.8871
"822",12.285,76.8871
"823",12.285,76.8871
"824",12.285,76.8871
"825",12.2853,76.88
"826",12.285,76.8871
"827",12.285,76.8871
"828",12.285,76.8871
"829",12.285,76.8871
"830",12.285,76.8871
"831",12.285,76.8871
"832",12.285,76.8871
"833",12.285,76.8871
"834",12.285,76.8871
"835",12.285,76.8871
"836",12.285,76.8871
"837",12.2853,76.88
"838",12.285,76.8871
"839",12.285,76.8871
"840",12.285,76.8871
"841",12.285,76.8871
"842",12.285,76.8871
"843",12.285,76.8871
"844",12.285,76.8871
"845",12.285,76.8871
"846",12.285,76.8871
"847",12.285,76.8871
"848",12.285,76.8871
"849",12.285,76.8871
"850",12.285,76.8871
"851",12.285,76.8871
"852",12.285,76.8871
"853",12.285,76.8871
"854",12.285,76.8871
"855",12.285,76.8871
"856",12.285,76.8871
"857",12.285,76.8871
"858",12.285,76.8871
"859",12.285,76.8871
"860",12.285,76.8871
"861",12.285,76.8871
"862",12.285,76.8871
"863",12.285,76.8871
"864",12.285,76.8871
"865",12.285,76.8871
"866",12.285,76.8871
"867",12.285,76.8871
"868",12.285,76.8871
"869",12.285,76.8871
"870",12.285,76.8871
"871",12.285,76.8871
"872",12.285,76.8871
"873",12.285,76.8871
"874",12.285,76.8871
"875",12.285,76.8871
"876",12.285,76.8871
"877",12.2853,76.88
"878",12.285,76.8871
"879",12.285,76.8871
"880",12.285,76.8871
"881",12.285,76.8871
"882",12.285,76.8871
"883",12.285,76.8871
"884",12.285,76.8871
"885",12.285,76.8871
"886",12.285,76.8871
"887",12.285,76.8871
"888",12.285,76.8871
"889",12.285,76.8871
"890",12.285,76.8871
"891",12.285,76.8871
"892",12.285,76.8871
"893",12.285,76.8871
"894",12.285,76.8871
"895",12.285,76.8871
"896",12.285,76.8871
"897",12.285,76.8871
"898",12.285,76.8871
"899",12.285,76.8871
"900",12.285,76.8871
"901",12.285,76.8871
"902",12.285,76.8871
"903",12.285,76.8871
"904",12.285,76.8871
"905",12.285,76.8871
"906",12.285,76.8871
"907",12.285,76.8871
"908",12.285,76.8871
"909",12.285,76.8871
"910",12.285,76.8871
"911",12.285,76.8871
"912",12.285,76.8871
"913",12.285,76.8871
"914",12.285,76.8871
"915",12.285,76.8871
"916",12.285,76.8871
"917",12.285,76.8871
"918",12.285,76.8871
"919",12.285,76.8871
"920",12.285,76.8871
"921",12.285,76.8871
"922",12.285,76.8871
"923",12.285,76.8871
"924",12.285,76.8871
"925",12.285,76.8871
"926",12.285,76.8871
"927",12.2853,76.88
"928",12.285,76.8871
"929",12.2852,76.885
"930",12.285,76.8871
"931",12.285,76.8871
"932",12.285,76.8871
"933",12.285,76.8871
"934",12.285,76.8871
"935",12.285,76.8871
"936",12.285,76.8871
"937",12.285,76.8871
"938",12.285,76.8871
"939",12.2853,76.88
"940",12.285,76.8871
"941",12.2852,76.885
"942",12.285,76.8871
"943",12.285,76.8871
"944",12.285,76.8871
"945",12.285,76.8871
"946",12.285,76.8871
"947",12.285,76.8871
"948",12.285,76.8871
"949",12.285,76.8871
"950",12.285,76.8871
"951",12.285,76.8871
"952",12.285,76.8871
"953",12.2852,76.885
"954",12.285,76.8871
"955",12.285,76.8871
"956",12.285,76.8871
"957",12.285,76.8871
"958",12.285,76.8871
"959",12.285,76.8871
"960",12.285,76.8871
"961",12.285,76.8871
"962",12.285,76.8871
"963",12.285,76.8871
"964",12.285,76.8871
"965",12.285,76.8871
"966",12.285,76.8871
"967",12.2871,76.883
"968",12.285,76.8871
"969",12.285,76.8871
"970",12.285,76.8871
"971",12.285,76.8871
"972",12.2853,76.88
"973",12.2853,76.88
"974",12.285,76.8871
"975",12.285,76.8871
"976",12.285,76.8871
"977",12.285,76.8871
"978",12.2852,76.885
"979",12.285,76.8871
"980",12.2853,76.88
"981",12.2852,76.885
"982",12.2853,76.88
"983",12.285,76.8871
"984",12.285,76.8871
"985",12.285,76.8871
"986",12.285,76.8871
"987",12.2852,76.885
"988",12.285,76.8871
"989",12.2852,76.885
"990",12.2847,76.886
"992",12.2847,76.886
"994",12.2853,76.88
"995",12.2853,76.88
"996",12.2853,76.88
"997",12.2847,76.886
"999",12.2853,76.88
"1000",12.2853,76.88
"1001",12.2853,76.88
"1002",12.2853,76.88
"1003",12.2821,76.883
"1004",12.285,76.8871
"1005",12.2871,76.883
"1006",12.2821,76.883
"1007",12.2853,76.88
"1008",12.285,76.8871
"1009",12.2847,76.886
"1011",12.285,76.8871
"1012",12.2858,76.883
"1013",12.285,76.8871
"1014",12.285,76.8871
"1015",12.2853,76.88
"1016",12.285,76.8871
"1017",12.285,76.8871
"1018",12.285,76.8871
"1019",12.285,76.8871
"1020",12.285,76.8871
"1021",12.285,76.8871
"1022",12.285,76.8871
"1023",12.285,76.8871
"1024",12.285,76.8871
"1025",12.285,76.8871
"1026",12.285,76.8871
"1027",12.285,76.8871
"1028",12.285,76.8871
"1029",12.285,76.8871
"1030",12.285,76.8871
"1031",12.285,76.8871
"1032",12.285,76.8871
"1033",12.285,76.8871
"1034",12.2856,76.883
"1035",12.285,76.8871
"1036",12.285,76.8871
"1037",12.2857,76.884
"1038",12.287739,76.8
"1040",12.285,76.8871
"1041",12.285,76.8871
"1042",12.285,76.8871
"1043",12.285,76.8871
"1044",12.285,76.8871
"1045",12.285,76.8871
"1046",12.285,76.8871
"1047",12.285,76.8871
"1048",12.285,76.8871
"1049",12.285,76.8871
"1050",12.285,76.8871
"1051",12.285,76.8871
"1052",12.285,76.8871
"1053",12.285,76.8871
"1054",12.285,76.8871
"1055",12.285,76.8871
"1056",12.285,76.8871
"1057",12.285,76.8871
"1058",12.285,76.8871
"1059",12.285,76.8871
"1060",12.285,76.8871
"1061",12.285,76.8871
"1062",12.285,76.8871
"1063",12.285,76.8871
"1064",12.285,76.8871
"1065",12.285,76.8871
"1066",12.285,76.8871
"1067",12.285,76.8871
"1068",12.285,76.8871
"1069",12.285,76.8871
"1070",12.285,76.8871
"1071",12.285,76.8871
"1072",12.285,76.8871
"1073",12.285,76.8871
"1074",12.285,76.8871
"1075",12.285,76.8871
"1076",12.285,76.8871
"1077",12.285,76.8871
"1078",12.285,76.8871
"1079",12.285,76.8871
"1080",12.285,76.8871
"1081",12.285,76.8871
"1082",12.285,76.8871
"1083",12.285,76.8871
"1084",12.285,76.8871
"1085",12.285,76.8871
"1086",12.285,76.8871
"1087",12.285,76.8871
"1088",12.285,76.8871
"1089",12.285,76.8871
"1090",12.285,76.8871
"1091",12.285,76.8871
"1092",12.285,76.8871
"1093",12.2856,76.884
"1094",12.2856,76.884
"1096",12.2856,76.884
"1098",12.2856,76.884
"1100",12.2856,76.884
"1102",12.2853,76.88
"1103",12.2853,76.88
"1104",12.2853,76.88
"1105",12.2853,76.88
"1106",12.2853,76.88
"1107",12.2853,76.88
"1108",12.2853,76.88
"1109",12.2856,76.884
"1111",12.2856,76.884
"1113",12.2856,76.884
"1115",12.2856,76.884
"1117",12.2856,76.884
"1119",12.2856,76.884
"1121",12.2856,76.884
"1123",12.2856,76.884
"1125",12.285,76.8871
"1126",12.285,76.8871
"1127",12.285,76.8871
"1128",12.285,76.8871
"1129",12.285,76.8871
"1130",12.285,76.8871
"1131",12.285,76.8871
"1132",12.285,76.8871
"1133",12.285,76.8871
"1134",12.285,76.8871
"1135",12.285,76.8871
"1136",12.285,76.8871
"1137",12.285,76.8871
"1138",12.285,76.8871
"1139",12.285,76.8871
"1140",12.285,76.8871
"1141",12.285,76.8871
"1142",12.285,76.8871
"1143",12.285,76.8871
"1144",12.285,76.8871
"1145",12.285,76.8871
"1146",12.285,76.8871
"1147",12.285,76.8871
"1148",12.285,76.8871
"1149",12.285,76.8871
"1150",12.285,76.8871
"1151",12.285,76.8871
"1152",12.285,76.8871
"1153",12.285,76.8871
"1154",12.285,76.8871
"1155",12.285,76.8871
"1156",12.285,76.8871
"1157",12.285,76.8871
"1158",12.285,76.8871
"1159",12.285,76.8871
"1160",12.285,76.8871
"1161",12.285,76.8871
"1162",12.285,76.8871
"1163",12.285,76.8871
"1164",12.285,76.8871
"1165",12.285,76.8871
"1166",12.285,76.8871
"1167",12.285,76.8871
"1168",12.285,76.8871
"1169",12.285,76.8871
"1170",12.285,76.8871
"1171",12.285,76.8871
"1172",12.285,76.8871
"1173",12.285,76.8871
"1174",12.285,76.8871
"1175",12.285,76.8871
"1176",12.285,76.8871
"1177",12.285,76.8871
"1178",12.285,76.8871
"1179",12.285,76.8871
"1180",12.285,76.8871
"1181",12.285,76.8871
"1182",12.285,76.8871
"1183",12.285,76.8871
"1184",12.285,76.8871
"1185",12.285,76.8871
"1186",12.285,76.8871
"1187",12.285,76.8871
"1188",12.285,76.8871
"1189",12.285,76.8871
"1190",12.2853,76.88
"1191",12.285,76.8871
"1192",12.285,76.8871
"1193",12.285,76.8871
"1194",12.285,76.8871
"1195",12.285,76.8871
"1196",12.285,76.8871
"1197",12.285,76.8871
"1198",12.285,76.8871
"1199",12.285,76.8871
"1200",12.285,76.8871
"1201",12.285,76.8871
"1202",12.285,76.8871
"1203",12.285,76.8871
"1204",12.2856,76.884
"1206",12.2856,76.884
"1208",12.2856,76.884
"1210",12.2856,76.884
"1212",12.2856,76.884
"1214",12.2856,76.884
"1216",12.2853,76.88
"1217",12.2853,76.88
"1218",12.2853,76.88
"1219",12.2853,76.88
"1220",12.2853,76.88
"1221",12.2856,76.884
"1223",12.2856,76.884
"1225",12.2856,76.884
"1227",12.2856,76.884
"1229",12.2856,76.884
"1231",12.2856,76.884
"1233",12.2856,76.884
"1235",12.2856,76.884
"1237",12.285,76.8871
"1238",12.285,76.8871
"1239",12.285,76.8871
"1240",12.285,76.8871
"1241",12.285,76.8871
"1242",12.285,76.8871
"1243",12.285,76.8871
"1244",12.285,76.8871
"1245",12.285,76.8871
"1246",12.285,76.8871
"1247",12.285,76.8871
"1248",12.285,76.8871
"1249",12.285,76.8871
"1250",12.285,76.8871
"1251",12.285,76.8871
"1252",12.285,76.8871
"1253",12.285,76.8871
"1254",12.285,76.8871
"1255",12.285,76.8871
"1256",12.285,76.8871
"1257",12.285,76.8871
"1258",12.285,76.8871
"1259",12.285,76.8871
"1260",12.285,76.8871
"1261",12.285,76.8871
"1262",12.285,76.8871
"1263",12.285,76.8871
"1264",12.285,76.8871
"1265",12.285,76.8871
"1266",12.285,76.8871
"1267",12.285,76.8871
"1268",12.285,76.8871
"1269",12.285,76.8871
"1270",12.285,76.8871
"1271",12.285,76.8871
"1272",12.285,76.8871
"1273",12.285,76.8871
"1274",12.285,76.8871
"1275",12.285,76.8871
"1276",12.285,76.8871
"1277",12.285,76.8871
"1278",12.285,76.8871
"1279",12.285,76.8871
"1280",12.285,76.8871
"1281",12.285,76.8871
"1282",12.285,76.8871
"1283",12.285,76.8871
"1284",12.285,76.8871
"1285",12.285,76.8871
"1286",12.285,76.8871
"1287",12.285,76.8871
"1288",12.285,76.8871
"1289",12.285,76.8871
"1290",12.285,76.8871
"1291",12.285,76.8871
"1292",12.2856,76.884
"1294",12.2856,76.884
"1296",12.2856,76.884
"1298",12.2856,76.884
"1300",12.2856,76.884
"1302",12.2856,76.884
"1304",12.2856,76.884
"1306",12.2856,76.884
"1308",12.2856,76.884
"1310",12.2856,76.884
"1312",12.2853,76.88
"1313",12.2853,76.88
"1314",12.2853,76.88
"1315",12.2853,76.88
"1316",12.2853,76.88
"1317",12.2853,76.88
"1318",12.2853,76.88
"1319",12.2853,76.88
"1320",12.2853,76.88
"1321",12.2853,76.88
"1322",12.285,76.8871
"1323",12.285,76.8871
"1324",12.285,76.8871
"1325",12.285,76.8871
"1326",12.285,76.8871
"1327",12.285,76.8871
"1328",12.285,76.8871
"1329",12.285,76.8871
"1330",12.285,76.8871
"1331",12.285,76.8871
"1332",12.285,76.8871
"1333",12.2856,76.884
"1335",12.2856,76.884
"1337",12.2856,76.884
"1339",12.2856,76.884
"1341",12.2856,76.884
"1343",12.2856,76.884
"1344",12.2856,76.884
"1346",12.285,76.8871
"1347",12.285,76.8871
"1348",12.285,76.8871
"1349",12.285,76.8871
"1350",12.285,76.8871
"1351",12.285,76.8871
"1352",12.285,76.8871
"1353",12.285,76.8871
"1354",12.285,76.8871
"1355",12.285,76.8871
"1356",12.285,76.8871
"1357",12.285,76.8871
"1358",12.285,76.8871
"1359",12.285,76.8871
"1360",12.285,76.8871
"1361",12.285,76.8871
"1362",12.285,76.8871
"1363",12.285,76.8871
"1364",12.285,76.8871
"1365",12.285,76.8871
"1366",12.285,76.8871
"1367",12.285,76.8871
"1368",12.285,76.8871
"1369",12.285,76.8871
"1370",12.285,76.8871
"1371",12.285,76.8871
"1372",12.285,76.8871
"1373",12.285,76.8871
"1374",12.285,76.8871
"1375",12.285,76.8871
"1376",12.285,76.8871
"1377",12.285,76.8871
"1378",12.285,76.8871
"1379",12.285,76.8871
"1380",12.285,76.8871
"1381",12.285,76.8871
"1382",12.285,76.8871
"1383",12.285,76.8871
"1384",12.285,76.8871
"1385",12.285,76.8871
"1386",12.285,76.8871
"1387",12.285,76.8871
"1388",12.285,76.8871
"1389",12.285,76.8871
"1390",12.285,76.8871
"1391",12.285,76.8871
"1392",12.285,76.8871
"1393",12.285,76.8871
"1394",12.285,76.8871
"1395",12.285,76.8871
"1396",12.285,76.8871
"1397",12.285,76.8871
"1398",12.285,76.8871
"1399",12.285,76.8871
"1400",12.285,76.8871
"1401",12.285,76.8871
"1402",12.285,76.8871
"1403",12.285,76.8871
"1404",12.285,76.8871
"1405",12.285,76.8871
"1406",12.285,76.8871
"1407",12.285,76.8871
"1408",12.285,76.8871
"1409",12.285,76.8871
"1410",12.285,76.8871
"1411",12.285,76.8871
"1412",12.285,76.8871
"1413",12.285,76.8871
"1414",12.285,76.8871
"1415",12.285,76.8871
"1416",12.285,76.8871
"1417",12.285,76.8871
"1418",12.285,76.8871
